,Unnamed: 0,image_name,height,width,aspect_ratio,unique_id,image_size
3020,3020,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9904513008_454255114.jpg,1200,630,0.525,gossipcop-9904513008,156522
3021,3021,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9904513008_454255114.jpg,1200,630,0.525,gossipcop-9904513008,156522
3022,3022,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8598730691_rs_634x1024-180712124215-634.jpg,634,1024,1.615141955835962,gossipcop-8598730691,85481
3023,3023,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8598730691_rs_600x600-180215091930-amy-schumer-chris-fischer-wedding-photos-8.jpg,192,192,1.0,gossipcop-8598730691,6228
3024,3024,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8598730691_rs_600x600-180712124215-600.jpg,600,467,0.7783333333333333,gossipcop-8598730691,21903
3025,3025,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1877431797_brad-and-jen-pre.jpg,1500,800,0.5333333333333333,gossipcop-1877431797,435889
3026,3026,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4038677075_Kris-jenner-flirty-scott-disick-.jpg,1280,840,0.65625,gossipcop-4038677075,174403
3027,3027,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4038677075_Kris-jenner-flirty-scott-disick-.jpg,1280,840,0.65625,gossipcop-4038677075,174403
3028,3028,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-832300074_Cindy_Crawford_in_London.jpg,480,547,1.1395833333333334,gossipcop-832300074,286055
3029,3029,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-843726_zeel_massage_on_demand.jpg,1200,650,0.5416666666666666,gossipcop-843726,149971
3030,3030,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-843726_rs_1024x759-170416152110-1024.jpg,1024,759,0.7412109375,gossipcop-843726,108040
3031,3031,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-846178_That_Thing_You_Do%21_film_poster.jpg,259,383,1.4787644787644787,gossipcop-846178,24080
3032,3032,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-846178_220px-That_Thing_You_Do%21_film_poster.jpg,220,325,1.4772727272727273,gossipcop-846178,28752
3033,3033,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9959276960_hbz-justin-theroux-laura-harrier-emma-stone-mega-index-1527780992.jpg,1200,600,0.5,gossipcop-9959276960,104403
3034,3034,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-526161916_anna-faris-dad-reveals-truth-about-split-pp.jpg,1280,840,0.65625,gossipcop-526161916,209584
3035,3035,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-526161916_anna-faris-dad-reveals-truth-about-split-pp.jpg,1280,840,0.65625,gossipcop-526161916,209584
3036,3036,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3617356354_kris-jenner-with-makeup.jpg,630,972,1.542857142857143,gossipcop-3617356354,43696
3037,3037,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2823169336_trump-arnold.jpg,700,393,0.5614285714285714,gossipcop-2823169336,439487
3038,3038,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2823169336_trump-arnold.jpg,700,393,0.5614285714285714,gossipcop-2823169336,439487
3039,3039,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2823169336_rockeetman-bohemian-rhapsody.jpg,250,140,0.56,gossipcop-2823169336,43185
3040,3040,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6422555376_beyonce.jpg,1200,630,0.525,gossipcop-6422555376,142132
3041,3041,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6422555376_beyonce.jpg,1200,630,0.525,gossipcop-6422555376,142132
3042,3042,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7059935490_1280_kourtney_kardashian_kids_instagram.jpg,1280,720,0.5625,gossipcop-7059935490,98931
3043,3043,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7059935490_1280_kourtney_kardashian_kids_instagram.jpg,1280,720,0.5625,gossipcop-7059935490,98931
3044,3044,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3564327541_angelina-jolie.jpg,1200,1050,0.875,gossipcop-3564327541,98222
3045,3045,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848398_thumb_bernie_mongan___mary_mongan_fb.jpg,230,146,0.6347826086956522,gossipcop-848398,5039
3046,3046,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848398_ed-sheeran-saoirse-ronan.jpg,800,500,0.625,gossipcop-848398,43460
3047,3047,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-460395587_jennifer-lawrence-breakdown-stress-overworked-pp.jpg,1280,840,0.65625,gossipcop-460395587,150047
3048,3048,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-460395587_jennifer-lawrence-breakdown-stress-overworked-pp.jpg,1280,840,0.65625,gossipcop-460395587,150047
3049,3049,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3761702205_00-social-image-selena-gomez-and-justin-bieber-relationship-timeline.jpg,1120,630,0.5625,gossipcop-3761702205,168718
3050,3050,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-845462_50B2D8E800000578-0-image-a-36_1537981578784.jpg,636,382,0.60062893081761,gossipcop-845462,52617
3051,3051,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-845462_50B1831400000578-0-Dance_for_me_Will_you_show_me_your_trunk_baby_turn_around_reques-m-32_1537981380181.jpg,634,1007,1.588328075709779,gossipcop-845462,60248
3052,3052,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2123292210_jennifer-aniston-justin-theroux-feud-over-friend-circle-pp.jpg,1280,840,0.65625,gossipcop-2123292210,189572
3053,3053,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2123292210_jennifer-aniston-justin-theroux-feud-over-friend-circle-pp.jpg,1280,840,0.65625,gossipcop-2123292210,189572
3054,3054,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4383623389_kanye-west-travis-scott-ftr.jpg,620,348,0.5612903225806452,gossipcop-4383623389,196296
3055,3055,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1720994729_meghan-markle-kate-middleton-feud.jpg,1280,960,0.75,gossipcop-1720994729,236275
3056,3056,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1720994729_Meghan-Markle-secret-first-husband.jpg,1280,960,0.75,gossipcop-1720994729,731138
3057,3057,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3016807959_kourtney-ready-for-baby-younes-ftr1.jpg,620,352,0.567741935483871,gossipcop-3016807959,81855
3058,3058,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3016807959_kourtney-ready-for-baby-younes-ftr1.jpg,620,352,0.567741935483871,gossipcop-3016807959,81855
3059,3059,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8875435152_taylor-joe-1521038845.jpg,1200,600,0.5,gossipcop-8875435152,95268
3060,3060,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9239107991_35b3095d378281586ab25830b0504fe4.jpg,898,1010,1.1247216035634744,gossipcop-9239107991,192615
3061,3061,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2981124886_travis-scott-tim-chung-stormi-paternity.jpg,750,421,0.5613333333333334,gossipcop-2981124886,95267
3062,3062,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2981124886_tim-stormi-2.jpg,750,750,1.0,gossipcop-2981124886,66969
3063,3063,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2981124886_travis-scott-tim-chung-stormi-paternity.jpg,750,421,0.5613333333333334,gossipcop-2981124886,95267
3064,3064,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7806518653_nc-composite-jenjustinnaomi.jpg,750,500,0.6666666666666666,gossipcop-7806518653,56007
3065,3065,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9692974219_636216157106391553-144212-1753.jpg,1000,750,0.75,gossipcop-9692974219,141366
3066,3066,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9692974219_636216157106391553-144212-1753.jpg,1000,750,0.75,gossipcop-9692974219,141366
3067,3067,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7817725290_prince-harry-meghan-carriage-t.jpg,650,400,0.6153846153846154,gossipcop-7817725290,86703
3068,3068,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7817725290_kensington-palace-eagle-z.jpg,650,421,0.6476923076923077,gossipcop-7817725290,127148
3069,3069,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7817725290_prince-harry-meghan-carriage-t.jpg,650,400,0.6153846153846154,gossipcop-7817725290,86703
3070,3070,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9444654745_Brad-Pitt-Back-School-Neri-Oxman-pp.jpg,1280,840,0.65625,gossipcop-9444654745,162864
3071,3071,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9444654745_Brad-Pitt-Back-School-Neri-Oxman-pp.jpg,1280,840,0.65625,gossipcop-9444654745,162864
3072,3072,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-850452_gypstill.jpg,1024,576,0.5625,gossipcop-850452,209772
3073,3073,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9257888115_image%20%2815%29.jpg,620,309,0.4983870967741935,gossipcop-9257888115,84207
3074,3074,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9257888115_image%20%2815%29.jpg,620,309,0.4983870967741935,gossipcop-9257888115,84207
3075,3075,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4105677728_4C52394800000578-0-Beside_herself_The_source_said_Aniston_above_with_Theroux_in_201-m-53_1526486058343.jpg,634,459,0.7239747634069401,gossipcop-4105677728,46892
3076,3076,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4105677728_4C522BF900000578-0-They_ve_got_chemistry_While_the_couple_share_a_nearly_20_years_a-m-54_1526486089255.jpg,634,553,0.8722397476340694,gossipcop-4105677728,44752
3077,3077,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4105677728_4C524D4D00000578-0-image-a-58_1526486254056.jpg,636,382,0.60062893081761,gossipcop-4105677728,57746
3078,3078,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1904248445_TIFF_2019_jlo_%281_of_1%29-2_%2848696671561%29_%28cropped%29.jpg,899,1241,1.3804226918798663,gossipcop-1904248445,698776
3079,3079,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4640454421_rihanna_chris-ftr.jpg,620,350,0.5645161290322581,gossipcop-4640454421,118148
3080,3080,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4640454421_rihanna_chris-ftr.jpg,620,350,0.5645161290322581,gossipcop-4640454421,118148
3081,3081,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-850578_1280_chrissy_metz_getty680129500.jpg,1280,720,0.5625,gossipcop-850578,79502
3082,3082,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-850578_1280_chrissy_metz_getty680129500.jpg,1280,720,0.5625,gossipcop-850578,79502
3083,3083,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-841425_1280_blac_chyna_anniversary_akm_gsi2_AG_187428_002.jpg,1280,720,0.5625,gossipcop-841425,130265
3084,3084,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-841425_1280_blac_chyna_anniversary_akm_gsi2_AG_187428_002.jpg,1280,720,0.5625,gossipcop-841425,130265
3085,3085,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848391_p051yl9s.jpg,1024,576,0.5625,gossipcop-848391,85764
3086,3086,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848391_p051yl9s.jpg,1024,576,0.5625,gossipcop-848391,85764
3087,3087,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848391_p04zrkn2.jpg,720,405,0.5625,gossipcop-848391,36742
3088,3088,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-607558250_Portia-de-Rossi-and-Ellen-DeGeneres-divorce.jpg,1200,630,0.525,gossipcop-607558250,170604
3089,3089,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-607558250_Portia-de-Rossi-and-Ellen-DeGeneres-divorce.jpg,1200,630,0.525,gossipcop-607558250,170604
3090,3090,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9852328784_gettyimages-937001578.jpg,2466,1644,0.6666666666666666,gossipcop-9852328784,241019
3091,3091,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-845450_Simmons-in-2011.jpg,854,832,0.97423887587822,gossipcop-845450,582300
3092,3092,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-845450_Simmons-in-2011.jpg,854,832,0.97423887587822,gossipcop-845450,582300
3093,3093,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5445233292_landscape-1450827678-gettyimages-498133344.jpg,1200,600,0.5,gossipcop-5445233292,129498
3094,3094,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-845347_img_5508b863606fa.jpg,300,300,1.0,gossipcop-845347,183381
3095,3095,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-523856751_tom-hiddleston-song-about-him-ftr.jpg,620,349,0.5629032258064516,gossipcop-523856751,198155
3096,3096,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3734815114_john-mccain-health-care.jpg,700,393,0.5614285714285714,gossipcop-3734815114,91050
3097,3097,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3734815114_john-mccain-health-care.jpg,700,393,0.5614285714285714,gossipcop-3734815114,91050
3098,3098,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7469467549_barbara-cook-passing-ftr.jpg,620,349,0.5629032258064516,gossipcop-7469467549,78898
3099,3099,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7469467549_barbara-cook-passing-ftr.jpg,620,349,0.5629032258064516,gossipcop-7469467549,78898
3100,3100,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3647716693_Kate-Hudson.jpg,594,396,0.6666666666666666,gossipcop-3647716693,57050
3101,3101,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-157100313_530559554.jpg,644,518,0.8043478260869565,gossipcop-157100313,62271
3102,3102,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-157100313_rob.jpg,1200,630,0.525,gossipcop-157100313,98238
3103,3103,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-856174_f12d0013-71d9-4dd5-9613-a802af9047cf.jpg,1280,720,0.5625,gossipcop-856174,1350513
3104,3104,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-841868_4F01235000000578-0-image-a-65_1533960039066.jpg,636,382,0.60062893081761,gossipcop-841868,44570
3105,3105,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5409456006_angelina-jolie-crush-chris-hemsworth-working-together-movie-pp.jpg,1280,840,0.65625,gossipcop-5409456006,145130
3106,3106,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5409456006_angelina-jolie-crush-chris-hemsworth-working-together-movie-pp.jpg,1280,840,0.65625,gossipcop-5409456006,145130
3107,3107,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4810536767_694940094001_5778496837001_5778448863001-vs.jpg,1280,720,0.5625,gossipcop-4810536767,136477
3108,3108,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4810536767_694940094001_5778496837001_5778448863001-vs.jpg,1280,720,0.5625,gossipcop-4810536767,136477
3109,3109,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-847499_selena-gomez-met-gala-2018-1525816408.jpg,980,490,0.5,gossipcop-847499,55708
3110,3110,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2895484840_crp_Taylors-Lonely-Life.jpg,882,759,0.8605442176870748,gossipcop-2895484840,60638
3111,3111,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8385288350_rs_600x600-170426113115-600-angelina-jolie-brad-pitt-happy.jpg,600,467,0.7783333333333333,gossipcop-8385288350,35474
3112,3112,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8385288350_rs_600x600-170426113115-600-angelina-jolie-brad-pitt-happy.jpg,600,467,0.7783333333333333,gossipcop-8385288350,35474
3113,3113,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-861084_jessica-simpson-and-daughter-today-tease-170615_17652bcc340084b1a5d3890c7e50d5e6.jpg,1200,630,0.525,gossipcop-861084,73795
3114,3114,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4667952878_bradjenfeature.jpg,1280,720,0.5625,gossipcop-4667952878,768168
3115,3115,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4667952878_bradjenfeature.jpg,1280,720,0.5625,gossipcop-4667952878,768168
3116,3116,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4130830606_screen-shot-2016-12-10-at-112133-am.jpg,552,411,0.7445652173913043,gossipcop-4130830606,427136
3117,3117,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-849245_ColinFarrellEllenMay17_large.jpg,600,325,0.5416666666666666,gossipcop-849245,56620
3118,3118,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-849245_steve-neville3.jpg,240,240,1.0,gossipcop-849245,45867
3119,3119,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6982710185_hurricane-irma-getty-825x580.jpg,825,580,0.703030303030303,gossipcop-6982710185,148894
3120,3120,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6982710185_hurricane-irma-getty-1200x630.jpg,1200,630,0.525,gossipcop-6982710185,191559
3121,3121,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6982710185_gabrielle-union-dwyane-wade-gettyimages-1205159222-300x211.jpg,300,211,0.7033333333333334,gossipcop-6982710185,26803
3122,3122,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4120648393_Amal-Clooney-George-Motorbike-Tom-Cruise-Scooter-700x466.jpg,700,466,0.6657142857142857,gossipcop-4120648393,30860
3123,3123,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4120648393_Rihanna-and-Hassan-700x466.jpg,700,466,0.6657142857142857,gossipcop-4120648393,27805
3124,3124,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4120648393_Hassan-Jameel-Rihanna.jpg,1800,1488,0.8266666666666667,gossipcop-4120648393,488341
3125,3125,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-841768_rs_600x600-170406111737-600.jpg,450,350,0.7777777777777778,gossipcop-841768,28254
3126,3126,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6953149122_Angelina-jolie-spotlight-tom-ford-fashion-1-1.jpg,640,420,0.65625,gossipcop-6953149122,49232
3127,3127,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6953149122_Angelina-jolie-spotlight-tom-ford-fashion-1-1.jpg,640,420,0.65625,gossipcop-6953149122,49232
3128,3128,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-852166_45630.jpg,96,96,1.0,gossipcop-852166,3632
3129,3129,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-852166_45630.jpg,96,96,1.0,gossipcop-852166,3632
3130,3130,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2442366113_khloe-spoiling-tristan-for-fathers-day-ftr.jpg,620,349,0.5629032258064516,gossipcop-2442366113,162927
3131,3131,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2442366113_khloe-spoiling-tristan-for-fathers-day-ftr.jpg,620,349,0.5629032258064516,gossipcop-2442366113,162927
3132,3132,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-849527_1ddf6bc5-7b59-4915-9c95-9413bc6bb360-getty-954811142.jpg,1200,630,0.525,gossipcop-849527,89673
3133,3133,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-849527_1bcb3f9c-f277-435f-8e8e-56b41ac6b28d-image-uploaded-from-ios.jpg,610,1085,1.778688524590164,gossipcop-849527,427413
3134,3134,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-849527_1ddf6bc5-7b59-4915-9c95-9413bc6bb360-getty-954811142.jpg,1200,630,0.525,gossipcop-849527,89673
3135,3135,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5346527320_katie-holmes-pushing-jamie-foxx-to-go-public-ftr.jpg,620,350,0.5645161290322581,gossipcop-5346527320,160404
3136,3136,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5346527320_katie-holmes-pushing-jamie-foxx-to-go-public-ftr.jpg,620,350,0.5645161290322581,gossipcop-5346527320,160404
3137,3137,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3798959319_rihanna-wants-be-more-than-booty-call-hassan-jameel-ftr.jpg,620,349,0.5629032258064516,gossipcop-3798959319,57289
3138,3138,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3798959319_rihanna-wants-be-more-than-booty-call-hassan-jameel-ftr.jpg,620,349,0.5629032258064516,gossipcop-3798959319,57289
3139,3139,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5695806264_angelina-jolie-ready-to-adopt-more-kids-once-divorce-from-brad-pitt-is-behind-her-ftr.jpg,600,963,1.605,gossipcop-5695806264,156266
3140,3140,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5695806264_angelina-jolie-ready-to-adopt-more-kids-once-divorce-from-brad-pitt-is-behind-her-ftr.jpg,600,963,1.605,gossipcop-5695806264,156266
3141,3141,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6232251259_robert-pattinson_sienna-miller-ftr-1.jpg,620,350,0.5645161290322581,gossipcop-6232251259,154288
3142,3142,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6232251259_robert-pattinson_sienna-miller-ftr-1.jpg,620,350,0.5645161290322581,gossipcop-6232251259,154288
3143,3143,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6837118897_j_s-ftr.jpg,620,350,0.5645161290322581,gossipcop-6837118897,113989
3144,3144,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2491359601_rihanna-1521210941.jpg,1200,600,0.5,gossipcop-2491359601,79003
3145,3145,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-106514171_beyonce-jay-z-staff-twins-rumi-sir-pp.jpg,1280,840,0.65625,gossipcop-106514171,196952
3146,3146,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-106514171_beyonce-jay-z-staff-twins-rumi-sir-pp.jpg,1280,840,0.65625,gossipcop-106514171,196952
3147,3147,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-846841_Magnolia-Realty-sign.jpg,1200,675,0.5625,gossipcop-846841,94483
3148,3148,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-831301533_kendall-jenner-blake-griffin-split.jpg,630,514,0.8158730158730159,gossipcop-831301533,42792
3149,3149,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-853016_148056_0171.jpg,700,393,0.5614285714285714,gossipcop-853016,98991
3150,3150,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-853016_148056_0171.jpg,700,393,0.5614285714285714,gossipcop-853016,98991
3151,3151,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1026793571_pregnant-kate-middleton-cocaine-bombshell-pp-.jpg,1380,880,0.6376811594202898,gossipcop-1026793571,243879
3152,3152,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1026793571_pregnant-kate-middleton-cocaine-bombshell-pp-.jpg,1380,880,0.6376811594202898,gossipcop-1026793571,243879
